date,daily_pnl,equity
1984-09-07,0.0,1.0
1984-09-10,0.0,1.0
1984-09-11,0.0,1.0
1984-09-12,0.0,1.0
1984-09-13,0.0,1.0
1984-09-14,0.0,1.0
1984-09-17,0.0,1.0
1984-09-18,0.0,1.0
1984-09-19,0.0,1.0
1984-09-20,0.0,1.0
1984-09-21,0.0,1.0
1984-09-24,0.0,1.0
1984-09-25,0.0,1.0
1984-09-26,0.0,1.0
1984-09-27,0.0,1.0
1984-09-28,0.0,1.0
1984-10-01,0.0,1.0
1984-10-02,0.0,1.0
1984-10-03,0.0,1.0
1984-10-04,0.0,1.0
1984-10-05,0.0,1.0
1984-10-08,0.0,1.0
1984-10-09,0.0,1.0
1984-10-10,0.0,1.0
1984-10-11,0.0,1.0
1984-10-12,0.0,1.0
1984-10-15,0.0,1.0
1984-10-16,0.0,1.0
1984-10-17,0.0,1.0
1984-10-18,0.0,1.0
1984-10-19,0.0,1.0
1984-10-22,0.0,1.0
1984-10-23,0.0,1.0
1984-10-24,0.0,1.0
1984-10-25,0.0,1.0
1984-10-26,0.0,1.0
1984-10-29,0.0,1.0
1984-10-30,0.0,1.0
1984-10-31,0.0,1.0
1984-11-01,0.0,1.0
1984-11-02,0.0,1.0
1984-11-05,0.0,1.0
1984-11-06,0.0,1.0
1984-11-07,0.0,1.0
1984-11-08,0.0,1.0
1984-11-09,0.0,1.0
1984-11-12,0.0,1.0
1984-11-13,0.0,1.0
1984-11-14,0.0,1.0
1984-11-15,0.0,1.0
1984-11-16,0.0,1.0
1984-11-19,0.0,1.0
1984-11-20,0.0,1.0
1984-11-21,0.0,1.0
1984-11-23,0.0,1.0
1984-11-26,0.0,1.0
1984-11-27,0.0,1.0
1984-11-28,0.0,1.0
1984-11-29,0.0,1.0
1984-11-30,0.0,1.0
1984-12-03,0.0,1.0
1984-12-04,0.0,1.0
1984-12-05,0.0,1.0
1984-12-06,0.0,1.0
1984-12-07,0.0,1.0
1984-12-10,-0.0005,0.9995
1984-12-11,-0.006053757969409379,0.9934492689095754
1984-12-12,-0.01677246032106733,0.9767866804657963
1984-12-13,0.004788796567323783,0.9814643131682184
1984-12-14,0.01244661448359674,0.9936802211036311
1984-12-17,0.012137233811550852,1.0057407502810793
1984-12-18,0.02969423272232463,1.035605450178251
1984-12-19,-0.019583023082650752,1.0153251647428914
1984-12-20,-0.0029641971481711438,1.0123155407850941
1984-12-21,-0.005861430520366473,1.006381923578095
1984-12-24,0.008948203950028155,1.0153872342818935
1984-12-26,0.0014239770613763136,1.0168331224119251
1984-12-27,0.002902652473774636,1.0197846355901101
1984-12-28,0.01732019553045805,1.0374475048774878
1984-12-31,0.007003360127722069,1.0447131233677514
1985-01-02,-0.020701555248391235,1.0230859369256344
1985-01-03,0.008651642475171917,1.0319373106732912
1985-01-04,0.0,1.0319373106732912
1985-01-07,-0.0028160552697781283,1.029031318171489
1985-01-08,-0.004332968319299191,1.0245725580702851
1985-01-09,0.012950654198487843,1.0378414429711136
1985-01-10,0.022323500473388158,1.061009696914581
1985-01-11,-0.003985108046630714,1.0567814586338535
1985-01-14,0.013421766818633718,1.0709653329498927
1985-01-15,-0.009158787202121321,1.0611565893645556
1985-01-16,0.004167259027580306,1.0655787037412614
1985-01-17,-0.0359572443206852,1.0272634299479177
1985-01-18,0.010059722182660602,1.037597414661601
1985-01-21,0.011192293373045392,1.049210509329607
1985-01-22,0.01367381310027771,1.063557217737027
1985-01-23,-0.008023996668114042,1.0550232381655564
1985-01-24,-0.009456222194203834,1.0450467040054146
1985-01-25,0.009638509978152743,1.0551193970896064
1985-01-28,0.011005241448873382,1.0667312408119671
1985-01-29,-0.005525105303043676,1.0608374383764347
1985-01-30,0.0,1.0608374383764347
1985-01-31,-0.01465766118972095,1.0452880426273414
1985-02-01,-0.006875470451082277,1.0381011955773876
1985-02-04,0.011192293373045392,1.0497199287091987
1985-02-05,0.002740224862305962,1.0525963973563055
1985-02-06,0.009493241102067063,1.0625889487395763
1985-02-07,-0.0014038953653682795,1.0610971850391493
1985-02-08,0.0,1.0610971850391493
1985-02-11,0.009565349110738919,1.071246950054471
1985-02-12,-0.011925683060109327,1.0584715984490127
1985-02-13,-0.022907019445215726,1.0342251689611326
1985-02-14,-0.01410843690158825,1.01963386842281
1985-02-15,0.007186600467515403,1.0269615696583119
1985-02-19,-0.007084769649760958,1.0196857834981259
1985-02-20,-0.021794042076386633,0.9974627086278745
1985-02-21,0.009157842112439196,1.0065973146265346
1985-02-22,0.013384311741894583,1.02006992688405
1985-02-25,-0.005901899039854719,1.0140495771619884
1985-02-26,-0.010151118235846135,1.0037558400072073
1985-02-27,-0.030096181667614463,0.9735466218964215
1985-02-28,-0.008002624368192879,0.9657556939764613
1985-03-01,0.0032944387801890906,0.9689373169868857
1985-03-04,0.008081700201077902,0.9767679778964103
1985-03-05,0.012682321222886483,0.9891556631523218
1985-03-06,-0.024788113144854573,0.9646363606562284
1985-03-07,-0.05050622032977381,0.9159162240868137
1985-03-08,-0.014415829901996302,0.9027125315958995
1985-03-11,0.01673747540703141,0.917821660393105
1985-03-12,0.01808705248699971,0.9344223489383402
1985-03-13,-0.027895057948045365,0.9083565833667565
1985-03-14,0.0,0.9083565833667565
1985-03-15,0.020178396272682697,0.9266857624628311
